"thrush","cover","elevation","loc.x","loc.y"
1,13.3,265,13238.06945,182744.00089
1,12.5,355,18523.89766,182755.46407
1,13,570,23779.82454,192022.97048
1,11.7,506,29059.1252,192042.15926
1,7.4,533,23794.92849,187396.69366
1,9.3,380,29077.41397,187416.2213
1,5.2,380,23810.02964,182771.12896
0,13.8,262,29095.70338,182790.32765
0,3.8,325,34338.28626,192064.78871
0,13.9,237,34359.8884,187438.86233
0,4.1,277,34381.4912,182812.98033
0,3.8,318,2667.834,178101.42787
0,16.7,309,7957.12648,178105.54011
0,4.6,287,2669.52687,173475.67321
1,13.8,277,7962.13946,173479.77415
1,3.3,271,2671.2198,168849.97842
1,12.2,343,7967.15547,168854.06811
0,4.3,276,13246.41396,178112.8751
1,25.2,372,18535.8233,178124.33174
0,5.9,389,13254.75168,173487.10196
0,14.7,301,18547.22663,173498.55048
0,7.2,380,13263.00773,168861.59327
0,7.6,360,18559.13811,168873.24011
0,4.2,280,23824.76818,178139.99294
0,8.2,321,29114.01287,178159.2004
1,28.7,331,23839.99678,173514.21541
0,1.6,206,29132.30283,173533.42933
0,27.4,219,23854.69805,168888.95571
0,9,244,29150.58741,168908.2282
0,36.7,202,34403.11762,178181.86422
0,9.3,205,34424.71862,173556.10096
0,24.8,382,34446.31733,168930.90734
1,11.3,428,39468.6379,219855.7977
1,21.6,446,39493.38163,215229.78044
1,11.5,462,39518.12101,210603.62891
1,12.2,467,44728.04095,219886.04283
0,6.9,459,49987.74769,219919.33232
1,18.9,458,44756.07724,215259.8593
1,11.5,475,50019.04515,215293.39688
0,14.4,387,44784.20706,210633.78002
0,11,370,50050.37157,210667.56913
0,7.1,487,55247.3445,219956.45762
0,11.9,541,60506.94284,219997.2794
1,8.3,499,55281.92977,215330.54373
1,9.2,539,60544.78737,215371.45955
1,7.5,470,55316.51535,210704.81009
1,8.7,495,60582.43232,210746.32203
1,7,532,65766.28076,220043.05755
1,15,486,71025.56128,220093.22491
1,12.5,537,65807.43968,215417.36456
1,9.8,326,71069.88963,215467.25934
0,12.5,291,65848.76385,210792.28314
0,19.6,205,71114.34246,210841.68287
1,9.1,359,39542.88791,205972.54262
1,3.4,525,39567.74692,201346.79722
1,23.8,447,39592.71381,196721.3789
1,11,411,44812.36543,206002.76904
1,15.4,419,50081.73439,206036.48784
1,29.2,508,44840.3725,201377.10151
1,3.8,504,50113.05951,201410.7479
1,28,441,44868.27243,196751.74731
1,2.7,489,50144.37711,196785.91505
0,27,410,55351.13756,206073.82048
1,3,313,60620.50585,206115.93491
1,14.6,501,55385.72171,201448.16679
1,8.4,490,60658.54257,201489.87171
1,15.6,452,55420.29605,196823.42582
1,5.7,290,60696.18845,196864.71379
1,6.4,328,65889.74708,206161.94376
1,0.4,359,71158.85002,206210.85418
1,8.9,305,65930.69017,201535.9339
0,2.2,226,71203.30523,201585.36403
1,3.3,201,65972.10849,196910.57457
0,7.7,199,71247.75481,196960.26433
0,6,256,39617.3255,192090.91296
0,13.7,312,39642.34339,187465.28078
0,3.3,218,39667.26014,182839.41404
1,6.3,401,44896.71998,192121.32042
0,3.2,325,50175.83539,192155.70711
1,7.8,260,44924.83338,187495.7123
0,10.6,217,50207.35694,187529.85529
0,8.7,255,44953.05431,182869.87018
0,0.9,380,50238.87559,182904.0482
0,3.8,237,55455.03683,192193.2863
0,1.5,232,60734.11082,192234.88627
0,3,338,55489.8537,187567.47309
0,1.3,460,60772.4164,187609.11711
0,3.1,342,55524.67454,182941.70387
0,1.6,256,60810.34492,182983.38903
0,7.4,300,66013.42091,192280.53583
0,3.3,398,71292.39657,192329.73881
1,8.4,418,66054.65831,187654.79436
0,1.1,283,71337.13699,187704.02083
0,11.3,230,66096.26744,183029.10622
0,0.5,239,71381.8755,183078.35445
0,8.7,257,39692.14541,178208.46066
0,2,347,39717.11775,173582.86054
0,11.6,343,39742.12815,168957.42427
1,1.4,312,44981.36442,178238.93929
0,8.6,190,50270.43148,178272.99925
1,1.2,218,45009.52537,173613.36312
0,5.3,175,50301.94981,173647.30644
0,3.8,205,45037.74808,168987.69572
0,4.5,170,50333.4678,169021.6783
0,14.3,188,55559.53065,178310.69328
0,2.7,209,60848.69458,178352.4222
0,14.6,156,55594.3472,173685.03976
0,23.8,182,60886.71844,173726.56105
0,21.7,236,55629.16535,169059.44887
0,15.1,285,60924.83176,169101.00935
0,16,223,66137.55042,178398.17099
0,10.7,205,71426.66299,178447.44751
0,8.3,208,66179.06621,173772.34369
0,13.8,193,71471.39962,173821.89257
0,6.8,226,66220.41615,169147.01538
0,11.9,173,71516.13265,169196.78299
1,19.4,322,76284.38561,220145.85715
0,4.1,201,81543.57535,220201.89885
0,17.2,211,76332.30446,215519.90726
0,7,173,81594.54048,215576.68692
0,5.9,193,76380.0859,210894.34769
0,20.2,200,81645.9207,210951.1494
0,1.6,162,86802.75931,220263.11877
0,20.9,147,92061.51501,220327.67188
0,4.1,177,86857.19662,215637.54097
0,19.1,167,92119.44236,215701.72355
0,4.6,211,86911.35625,211011.9978
0,17.1,205,92177.22449,211076.18133
0,1.4,147,97320.7957,220395.26113
0,25.9,158,102579.43734,220467.38544
0,1.1,191,97381.78754,215769.30623
0,11.5,236,102644.07275,215841.46293
0,0.7,189,97442.91587,211143.76051
0,6.3,186,102708.54639,211215.91425
0,1.8,204,107838.55739,220542.84361
0,15.9,215,107906.34358,215917.32961
0,2.9,215,107974.13718,211291.81523
0,13.4,272,76427.91794,206263.53634
0,2.9,208,81696.80324,206320.35077
0,10.5,249,76475.69534,201638.06084
0,5.1,217,81748.03855,201695.26279
1,13.4,204,76523.53589,197012.80248
1,3.4,266,81799.28314,197069.48247
0,4.8,218,86966.13329,206381.21411
0,3.2,195,92235.07598,206445.38621
0,11.9,192,87020.42775,201756.12928
0,19.5,183,92292.85814,201819.92693
0,16.1,234,87074.69755,197130.4227
0,9.9,183,92350.66912,197194.58434
0,7.1,196,97504.11529,206512.95715
0,10.9,168,102773.25514,206584.70616
0,9.9,153,97565.24562,201887.49614
0,17.4,221,102837.42341,201959.23911
0,24.8,179,97626.34466,197262.15209
0,2.5,235,102902.0723,197334.30394
0,30,194,108041.85979,206660.6403
0,2.4,223,108109.96536,202035.21874
0,32.6,311,108177.60191,197410.22333
1,0.4,429,76571.37029,192382.29455
1,19.1,262,81850.33033,192438.89592
0,0.8,230,76619.48632,187756.77961
0,29.7,218,81901.7958,187813.85159
0,1.2,244,76667.54186,183131.14167
0,24.8,199,81953.2679,183187.97921
0,1.8,207,87129.64054,192499.77353
0,28,222,92408.54215,192563.95943
0,4.5,196,87184.13951,187874.60368
0,40.3,181,92466.52838,187938.4889
0,9.5,171,87238.71118,183248.77313
0,32.8,172,92524.48563,183312.99127
0,20.9,189,97687.65041,192631.56026
0,28.2,211,102966.62046,192703.66254
0,24.3,188,97748.86782,188006.15556
0,22.3,230,103031.27945,188077.92806
0,31.3,194,97810.11683,183380.72794
0,34.2,216,103095.57396,183452.57039
0,34.1,252,108245.48505,192779.54239
0,32.6,246,108313.20336,188153.87069
0,33.9,227,108381.27672,183528.58609
0,27.7,210,76715.64922,178500.26377
0,42.4,206,82004.5957,178556.8614
0,32,189,76763.70245,173874.73393
0,35.3,210,82055.8551,173931.62566
1,35.3,221,76811.82126,169249.45749
0,11.6,215,82107.32133,169306.45324
0,27.6,176,87293.54331,178617.70352
0,10.6,203,92582.50884,178682.25723
0,31.6,153,87348.31217,173992.52007
0,8.6,176,92640.46559,174056.875
0,23.2,153,87402.87443,169367.39387
0,7.9,209,92698.34986,169431.74046
0,22.5,219,97871.43555,178750.06279
0,8.1,207,103160.30192,178822.29415
0,17.4,187,97932.67899,174124.74984
1,3.4,237,103224.83692,174197.05115
0,7.2,232,97993.99914,169499.68708
1,5.5,374,103289.49803,169571.55115
0,9.8,260,108449.06009,178898.37695
0,9.5,322,108516.89224,174273.20348
1,9.5,396,108584.60416,169647.76496
1,13.2,218,113097.53459,220621.56175
0,23.5,198,113168.62333,215996.08805
0,23.2,245,113239.70856,211370.64631
0,3.2,224,118356.46368,220704.01275
0,31.9,251,123615.32799,220790.78888
0,7.1,194,118430.84693,216078.61179
0,27.1,212,123693.11179,216165.18439
0,8.6,269,118505.22666,211453.24509
0,14,252,123770.56754,211539.88902
0,12.8,200,128874.12219,220881.33796
0,19.8,233,134132.96614,220975.40698
0,9.9,242,128954.99221,216255.79651
1,39.1,364,134217.12846,216349.90278
0,14.1,266,129036.17684,211630.58191
1,30.1,284,134301.40814,211724.74565
1,13.4,257,139391.50262,221073.22977
1,19.5,339,144649.92457,221174.91731
1,18.1,366,139479.09673,216447.48344
0,6.6,329,144741.14263,216549.2456
1,13.6,341,139566.67901,211822.39372
1,9,452,144831.88009,211923.80766
0,8.9,227,113310.88004,206739.95331
1,6.2,301,113381.96357,202114.59505
1,14.4,341,113453.04979,197489.25596
0,1.9,206,118579.68876,206822.62294
0,16.5,247,123848.43202,206909.63097
1,11.4,285,118654.06627,202197.34301
1,11.7,321,123926.21512,202284.14593
0,6.3,348,118728.44352,197572.08108
0,15.5,345,124003.66112,197658.97167
0,20.1,303,129117.129,207000.39128
1,9,344,134385.78076,207094.33587
1,13,382,129197.99288,202374.97089
1,19.4,406,134470.05313,202469.26603
1,5.2,389,129279.17648,197749.88693
1,17.7,372,134554.34266,197844.19849
1,4.7,385,139654.36258,207192.04641
1,17,402,144922.87465,207293.53063
1,7.9,473,139741.94459,202567.04284
1,20.8,430,145013.60181,202669.00066
0,2.7,335,139829.51058,197942.0409
1,23.5,425,145104.64107,198044.52207
0,3.9,266,113524.24081,192858.64266
0,25.1,243,113595.37409,188233.3659
0,3.9,227,113666.50399,183608.13669
0,23.1,282,118802.93682,192941.53645
0,2.1,290,124081.5788,193028.75719
0,18.6,244,118877.37028,188316.32537
0,16.2,299,124159.29844,188403.56928
0,14.2,246,118951.80266,183691.15978
0,11.3,263,124237.1302,183778.21664
0,14.8,347,129360.16323,193119.70535
0,18,342,134638.72632,193213.79019
1,22.5,329,129441.20187,188494.53876
0,4,412,134723.09303,188588.7205
0,9.9,315,129522.14823,183869.24065
1,4.9,359,134807.44244,183963.73943
1,12.6,419,139917.26991,193311.69641
1,3.5,416,145195.67297,193414.2645
1,22.2,410,140004.91814,188686.68618
0,10.8,282,145286.65634,188789.29404
1,18,301,140092.58226,184061.76283
1,9.7,313,145377.62902,184164.4306
1,19,327,113737.71768,178977.67388
1,11.5,337,113808.8494,174352.5628
1,18.1,381,113879.95686,169727.56135
1,17.3,364,119026.31937,179060.756
1,20.1,354,124314.85731,179147.62332
1,1.6,380,119100.74865,174435.70897
1,15.7,329,124392.48702,174522.8953
1,4.6,349,119175.17717,169810.82473
1,5.7,288,124470.40591,169898.08329
1,5.8,402,129603.38099,179238.71346
1,22,309,134891.89387,179333.52152
1,9.3,292,129684.51099,174614.05327
0,12.8,201,134976.23928,174708.65682
0,7.1,216,129765.36821,169989.23999
1,9.5,240,135060.58605,170083.84929
1,6.5,292,140180.34478,179431.59745
0,5.3,238,145468.88283,179533.89799
0,6,207,140268.00318,174806.7911
0,5,220,145559.69728,174908.71243
1,13.5,249,140355.68638,170181.99057
1,7.6,337,145650.5007,170284.34659
0,16.8,343,149908.67529,221280.71481
0,11.9,341,155166.87148,221389.67443
0,14.9,405,150002.62927,216655.18404
1,2.9,362,155264.50507,216764.50137
0,21.4,317,150097.00818,212029.80268
0,9.2,424,155362.05422,212139.55798
1,21.8,369,160425.2728,221502.09426
0,7.6,431,165683.68108,221618.98349
1,17.6,502,160526.15289,216877.16082
1,5.9,524,165787.52043,216994.08193
1,18.2,445,160627.03435,212252.25878
1,4.6,511,165892.11398,212369.23465
1,14.7,495,170941.41327,221740.02484
1,2,494,176199.74291,221864.40648
1,8.6,522,171049.36995,217115.26997
1,3.9,498,176310.5869,217239.69121
1,14.5,500,171156.54412,212490.44734
0,3.9,415,176421.47119,212614.9324
1,10.1,481,181457.70615,221992.12534
1,3.4,401,181571.91919,217367.38307
1,15.8,459,181686.13223,212742.67825
1,1.3,366,150191.32236,207399.57729
1,22.9,452,155459.71153,207509.36608
1,2.8,414,150285.68326,202775.10664
1,33.9,439,155557.25652,202884.51799
1,19.9,465,150379.73784,198150.65035
1,27.9,475,155654.79623,198259.69291
1,22.9,508,160728.03289,207622.10694
1,29.3,431,165996.27556,207738.6251
1,19.9,438,160828.91941,202997.2986
0,38.2,356,166100.49409,203113.85065
1,14.9,417,160929.79912,198372.5321
1,25.9,352,166204.71905,198489.10473
1,17.6,428,171264.41759,207859.89076
0,39,431,176532.48304,207984.91637
1,14.5,335,171371.96625,203235.16302
1,35.8,367,176643.36187,203360.24109
0,19.2,321,171479.54068,198610.38059
0,25.5,284,176754.24075,198735.44761
1,16.5,362,181800.47266,208112.72077
1,25.9,356,181914.68731,203488.09621
0,11.9,251,182028.90042,198863.35637
0,23.9,351,150474.07377,193520.47765
1,3.9,310,155752.48425,193629.58046
0,20.1,264,150568.36238,188895.61825
1,13.4,275,155850.05727,189004.79745
0,8.9,251,150662.64228,184270.82402
1,4.3,212,155947.63529,184380.08215
1,21,280,161030.79448,193742.479
1,6.7,348,166309.01878,193859.1107
1,36.8,304,161131.67158,189117.76052
0,14,249,166413.03316,189234.9299
0,33.3,198,161232.55384,184493.12983
0,32.1,201,166517.5437,184610.39938
0,26.5,274,171587.15993,193980.38601
0,27.4,275,176865.21626,194105.45069
0,19.5,224,171694.81479,189356.31111
0,7.3,299,176976.02771,189481.00082
1,4.3,293,171801.97371,184731.83448
0,22.5,204,177086.84364,184856.6004
0,2.2,242,182143.20149,194233.41791
0,8.5,268,182257.33592,189609.03918
0,2.6,162,182371.46888,184984.70734
0,9,226,150756.87436,179640.35663
0,3.2,213,156045.33337,179750.1327
0,8.7,244,150851.32451,175015.25139
1,5.4,306,156142.91123,175125.53485
1,4,340,150945.73932,170391.01308
1,5.6,294,156240.48814,170500.99935
0,10.4,177,161333.55252,179863.26205
1,6.1,219,166621.68929,179980.17312
1,14.8,306,161434.43696,175238.74602
1,4.7,197,166725.8703,175355.73982
0,14.9,182,161535.33355,170614.23433
1,5.2,139,166829.85249,170731.74224
1,8.4,351,171909.76216,180101.69187
0,3.5,243,177197.78286,180226.95403
0,7.8,162,172017.24983,175477.33245
0,3.7,160,177308.58925,175602.65943
0,6.1,131,172124.93793,170853.37047
0,5.7,136,177419.35236,170978.32413
0,6,186,182485.72905,180355.13073
0,7.5,186,182599.85549,175730.90715
0,17.8,141,182714.02107,171106.63647
1,10.4,409,186715.46928,222124.41581
0,4.5,399,186833.36964,217499.45507
1,8.7,424,186950.45461,212874.79062
1,0.8,388,191973.41855,222260.8869
1,5.4,484,197230.8652,222400.29762
1,4.8,410,192093.94006,217635.97331
1,9.6,473,197355.04032,217775.76949
1,7.9,375,192215.2625,213011.40944
1,6.1,393,197479.22111,213151.27171
1,5.2,525,202488.34401,222543.15787
1,5.5,477,207745.61301,222689.91463
1,8.5,408,202615.83191,217918.71551
1,6.3,313,207876.50598,218065.83412
1,12.9,278,202743.31931,213294.30777
1,10.6,255,208007.39001,213441.31287
0,9.8,400,213002.95975,222840.45702
0,9.3,330,218260.09023,222994.63615
0,21.3,281,213137.06484,218216.73101
0,4.3,258,218397.4999,218371.00185
0,37.2,245,213271.10033,213592.2956
0,3,284,218534.92885,213746.86299
1,25.8,334,187068.59055,208244.9
0,1.3,220,187185.67162,203620.32636
1,11.7,235,187303.64765,198995.73423
0,0.8,251,192335.80768,208381.56249
0,14.5,224,197603.53941,208521.52842
0,0.2,205,192457.13364,203757.0851
1,14.6,214,197727.71639,203897.11811
0,8.1,250,192577.57823,199132.51096
0,3.6,249,197851.89233,199272.52418
0,7.2,272,202870.95347,208664.64805
0,2.7,256,208138.25926,208811.53433
0,5.8,230,202998.43853,204040.32166
0,3.1,246,208269.05551,204187.29984
0,6.7,179,203125.9314,199415.8146
0,3,198,208399.81592,199562.99629
1,4.8,230,213405.44374,208962.61108
1,3.8,250,218672.50851,209117.47357
0,3.5,262,213539.5538,204338.46879
0,3.3,285,218809.93186,204493.42048
0,5.1,223,213673.66398,199714.37184
0,3.8,229,218947.33098,199869.46982
1,7.5,289,187421.12783,194365.24788
0,2.7,187,187538.3155,189741.42276
0,10,198,187655.97007,185117.74256
0,4.8,239,192698.70789,194502.07127
0,6.2,199,197976.17339,194642.7393
0,7.4,201,192819.71973,189878.32776
0,3.6,204,198100.26795,190018.56918
1,5.2,211,192940.25769,185254.70249
0,3.5,173,198224.3586,185394.44563
0,3.8,186,203253.53494,194786.10954
0,6,161,208530.82329,194933.37316
0,5.7,194,203380.95045,190162.01317
0,5,140,208661.5239,190309.23621
0,4.1,153,203508.36375,185537.96281
0,5,122,208792.11146,185685.63232
0,1.7,176,213807.83615,195085.00081
0,7.1,168,219084.92634,195240.36276
0,2.4,122,213941.96191,190461.00818
0,5,121,219222.27962,190616.56499
0,5.2,105,214076.15197,185837.49128
0,12.5,106,219359.65601,185992.75709
0,33.3,222,187773.78549,180487.67118
0,19.5,198,187890.78908,175863.50685
0,17.1,142,188008.63381,171239.31943
0,9.4,215,193060.95706,180624.68863
0,16.7,192,198348.59139,180765.08167
0,6.2,189,193182.16506,176000.62285
0,21.3,159,198472.68435,176141.07047
0,5.7,145,193302.48883,171376.591
0,16.8,138,198596.77245,171517.12044
0,13.7,146,203635.92139,180908.6737
0,10.2,122,208923.12872,181056.79802
0,6.1,129,203763.33834,176284.73642
0,4.5,119,209054.02133,176432.56611
0,7.1,130,203890.74759,171660.85791
0,1.1,141,209184.35159,171809.02568
0,5.5,102,214210.21312,181208.72912
1,1,144,219497.18723,181363.71102
0,1.6,155,214344.12912,176584.5688
0,1.9,160,219634.55738,176740.01691
0,1.4,179,214478.45274,171961.40677
0,2.6,171,219771.90556,172116.93602
1,7.2,305,223517.20661,223152.8425
1,3.7,219,228774.07235,223315.00467
0,10.9,231,223657.83413,218529.03341
0,4.5,191,228918.05252,218690.82153
0,11.2,262,223798.57492,213904.98763
0,6.8,329,229062.02556,214067.06779
0,14.2,161,234030.73653,223480.79929
1,5,174,239287.47778,223649.86824
1,15,262,234178.17445,218856.72981
0,4.3,272,239438.2217,219026.35796
1,14.3,291,234325.60537,214233.08976
0,8,193,239588.87792,214402.63535
0,13.4,302,244544.20969,223822.50845
1,5.3,141,244698.15844,219199.35114
0,15.3,148,244852.11504,214575.74935
0,1.8,179,250114.26046,214750.29202
0,15.7,286,223939.47436,209275.68896
0,4.4,263,229206.39337,209437.87365
0,6.9,217,224080.20726,204651.7318
0,4.6,191,229350.29136,204814.01066
0,4.6,198,224220.93822,200027.93392
0,5.4,158,229494.48258,200190.31426
0,24.1,195,234472.98352,209603.99164
0,13.1,200,239739.71442,209773.66033
0,15.9,172,234620.49189,204980.24422
0,13.8,166,239890.37055,205150.0186
0,16.6,143,234767.71332,200356.5856
0,3.8,89,240040.94627,200526.6017
0,8.3,141,245006.24904,209946.89497
0,1.5,139,250272.73689,210124.12149
0,15.6,105,245160.20595,205323.36943
0,16,233,245314.16334,200699.89442
0,13.5,142,224361.80854,195398.91533
0,24.7,118,229638.60309,195561.18974
0,25.5,115,224502.50427,190775.14951
0,8.3,117,229782.48645,190937.8337
0,21.8,110,224643.19763,186151.43411
0,11,134,229926.73745,186314.215
0,16.4,115,234915.20497,195727.69383
0,19.4,140,240208.88755,195905.28728
0,21.8,100,235062.70336,191104.62688
0,30.6,96,240353.11938,191278.77847
0,7.5,132,235209.7792,186481.08733
0,21.2,88,240498.10482,186652.38561
0,11.5,130,224784.04899,181522.47838
0,8,165,230070.79077,181685.02695
0,2.4,131,224924.73853,176898.87162
0,5.4,168,230214.79737,177061.51275
0,4.2,218,225065.40199,172275.87708
0,6.7,156,230358.76513,172438.65408
0,3.8,117,235357.40098,181852.00414
0,1.6,127,235504.71564,177228.58947
0,1.6,116,240794.50995,177399.46185
0,1.3,161,235652.07147,172605.73598
0,12.3,157,240945.19869,172776.3953
0,1.9,98,246084.20086,177573.48245
0,11.8,121,246238.06128,172950.51193
0,3,334,-214563.49631,167326.82048
0,11,317,-214697.22498,162703.24086
0,2,329,-214831.55684,158079.74394
0,11.7,345,-209266.14094,167175.60917
1,3.5,338,-203969.11516,167027.8567
0,9.7,346,-209397.1244,162552.02986
0,3.2,342,-204096.51724,162404.25844
0,13.3,361,-209527.53466,157928.4104
0,4.3,345,-204223.9179,157780.54969
0,8.5,320,-198671.87436,166883.58242
0,10.3,346,-193374.43631,166743.33662
1,8.5,330,-198795.96303,162259.88251
0,8.7,355,-193495.30685,162119.30587
0,10,341,-198920.05243,157636.07939
0,15.5,358,-193616.08435,157495.40285
0,13.2,334,-188077.14471,166607.22795
0,9,331,-188194.55634,161983.01837
0,10,336,-188312.01648,157359.0229
0,18.6,331,-214965.57528,153451.40304
0,6.3,317,-215099.46355,148827.63943
0,16.9,348,-215233.66523,144203.99622
0,6.7,361,-209658.53953,153299.97382
0,9,364,-204351.4641,153151.61441
0,8.1,354,-209789.41767,148676.115
0,11.3,378,-204478.86702,148528.04613
0,8.4,341,-209919.97257,144052.36107
0,7.7,343,-204606.29194,143904.64646
0,9.2,351,-199044.28406,153007.05158
0,7.3,360,-193737.08039,152866.52579
0,12.5,376,-199168.36964,148383.38848
0,3.7,370,-193857.66943,148242.76625
0,13,366,-199292.41102,143759.89246
0,4.5,357,-193978.54067,143618.84566
0,6.7,360,-188429.51097,152730.04658
0,2.1,345,-188547.15144,148106.20174
0,7.8,331,-188664.52227,143482.18388
0,2.7,347,-215367.96709,139576.01585
0,16,328,-215501.80331,134953.36027
0,3.4,361,-215635.65553,130329.83962
0,12.7,352,-210050.689,139424.33508
0,2.9,369,-204733.76157,139276.13673
0,12.7,334,-210181.51852,134801.64531
0,4.3,334,-204861.20481,134652.91283
0,15.9,355,-210312.41197,130178.03993
0,2.4,359,-204988.6121,130029.67524
0,16.7,373,-199416.71546,139131.29414
0,4.9,360,-194099.50706,138990.28106
0,20.4,376,-199540.78679,134507.99031
0,7.6,345,-194220.2139,134366.99513
0,23.9,355,-199664.8931,129884.67527
0,5.2,366,-194341.11434,129743.60301
0,11.1,331,-188782.03775,138853.41402
0,3.7,364,-188899.67621,134229.93067
0,11.7,390,-189017.08039,129606.4494
0,8.3,380,-215770.16582,125701.56831
0,12,360,-215903.83129,121078.66437
0,15.6,376,-216038.02321,116455.40942
0,10.7,363,-210442.91948,125549.664
0,10.3,384,-205116.15939,125401.22645
0,28.2,381,-210573.96687,120926.68624
0,16.1,400,-205243.56437,120778.15605
0,16,370,-210704.51115,116303.32817
0,8,382,-205370.96729,116155.17
0,15.8,372,-199789.14088,125256.14759
0,12.2,376,-194461.96597,125115.00087
0,6.9,385,-199913.23949,120632.99699
0,4.1,362,-194582.85797,120491.77749
0,1.5,388,-200037.33973,116009.93284
0,2,366,-194703.56401,115868.63673
0,11.6,362,-189134.80412,124977.76206
0,2.2,359,-189252.20648,120354.45233
0,11.9,356,-189369.75513,115731.1317
0,2.1,312,-182779.60465,166474.60645
0,12.3,334,-182893.72124,161850.54249
0,3.9,322,-183007.86799,157226.45776
0,13.2,296,-177481.94276,166345.53509
0,6,282,-172184.38994,166220.4679
0,15,301,-177592.80826,161721.38712
0,3.9,293,-172291.78766,161596.44263
0,13.4,289,-177703.63463,157097.21182
0,5.4,346,-172399.23053,156971.96865
0,18.5,275,-166886.36756,166099.38589
0,5,278,-161588.63211,165981.87773
0,13.4,273,-166990.67735,161475.27898
0,8.2,294,-161689.49318,161357.48737
0,16.4,322,-167094.96679,156850.72813
0,7.8,298,-161790.38492,156733.06898
0,15.2,321,-156290.63518,165867.86075
0,8,337,-150992.6338,165758.028
0,8.5,338,-156388.22051,161243.4878
0,7,336,-151086.77882,161133.4902
0,8.3,285,-156485.80296,156618.99699
0,7.4,304,-151181.21437,156508.93563
0,10.6,331,-183122.13807,152597.15033
0,11.1,340,-183236.28225,147973.21163
0,7.2,325,-183350.42513,143349.34337
0,15,303,-177814.59045,152467.81416
0,7.1,352,-172506.9506,152342.27462
0,9.4,327,-177925.41912,147843.78479
0,9.1,345,-172614.54241,147718.36887
0,5.7,340,-178036.2486,143219.82497
0,9.6,339,-172721.96435,143094.53518
0,9.4,347,-167199.21795,152220.95458
0,15.6,321,-161891.39086,152103.43169
0,6.1,326,-167303.33146,147596.96669
0,10.2,280,-161992.28474,147479.1615
0,7.6,317,-167407.60373,142973.05402
0,10.7,278,-162093.20498,142855.04095
0,8.5,282,-156583.4938,151989.28875
0,17.1,329,-151275.50284,151879.36511
0,4.5,301,-156681.07369,147364.94407
0,15.4,302,-151369.69569,147254.73589
0,4.9,325,-156778.64856,142740.83129
0,11.5,304,-151464.02012,142630.2596
0,4.1,347,-183464.7207,138720.24391
0,6.2,349,-183578.90554,134096.54768
0,5.2,369,-183693.08823,129472.97471
0,17.6,357,-178147.22043,138590.6386
0,8.6,350,-172829.65302,138465.3617
0,8.2,350,-178258.08963,133966.85026
0,11.8,347,-172937.16522,133841.58813
0,11,359,-178368.95792,129343.18165
0,5.7,339,-173044.71498,129217.83502
0,10.3,296,-167511.93425,138343.89719
0,5.5,321,-162194.14678,138225.7997
0,16.6,324,-167616.15419,133720.13607
0,5.7,306,-162295.0792,133601.86787
0,8.9,332,-167720.38388,129096.29277
0,2.6,295,-162395.97957,128977.92362
0,19,335,-156876.33154,138111.50784
0,9.1,283,-151558.4485,138000.85844
0,14.8,313,-156973.91519,133487.39984
0,14.1,296,-151652.6711,133376.74284
0,16.1,319,-157071.49257,128863.36763
0,6.3,322,-151746.92564,128752.62042
0,7.6,363,-183807.39864,124844.18753
0,4.2,345,-183921.57528,120220.7858
0,4.9,338,-184035.78966,115597.37249
0,15.6,363,-178479.94736,124714.3072
0,8.5,343,-173152.27322,124588.55306
0,11.4,340,-178590.80777,120090.81304
0,9.4,358,-173260.05989,119964.97185
0,16.1,323,-178701.66834,115467.40496
0,8.4,323,-173367.36001,115341.47206
0,12.9,362,-167824.85883,124466.92354
0,2.7,340,-162496.99663,124348.77625
0,18.7,341,-167928.83909,119843.2445
0,1.8,303,-162597.89911,119725.00458
0,12.7,306,-168033.30459,115219.65771
0,7.7,297,-162698.75537,115101.20505
0,11.8,303,-157169.18079,124234.12453
0,2.4,331,-151841.42581,124123.67634
0,12.8,317,-157266.75733,119610.26254
0,1,337,-151935.51974,119500.11179
0,3.4,315,-157364.37937,114986.37269
0,11.8,342,-152029.67122,114875.97215
0,1.4,359,-145694.40629,165652.23141
0,17.4,362,-140396.39577,165549.82667
0,1.8,331,-145785.52601,161027.54087
0,13.7,333,-140483.9855,160925.19945
0,1.3,331,-145876.3204,156402.90915
0,18.1,354,-140571.63105,156300.50046
0,1.8,357,-135098.13213,165451.00091
0,24.7,371,-129799.78666,165356.54552
0,6.8,363,-135182.45978,160826.44241
0,16.8,375,-129880.8563,160731.78941
0,7.7,369,-135266.78858,156201.67518
0,11.2,380,-129961.81858,156106.79921
0,7,323,-124501.46704,165265.85819
0,30.6,341,-119203.02608,165178.50157
0,10.3,351,-124579.17477,160640.90509
0,12.5,345,-119277.4239,160553.4952
0,14.5,341,-124656.9424,156015.85947
0,7.5,334,-119351.82472,155928.54876
0,7.6,331,-113904.60968,165094.71332
0,9.7,346,-113975.61332,160469.88236
0,10.6,373,-114046.70228,155844.88435
0,2.9,317,-145967.46168,151773.26841
0,6.1,333,-140659.37513,151670.57476
0,2.2,338,-146058.50872,147148.56545
0,7.2,344,-140747.0229,147046.01619
0,0.9,316,-146149.38946,142523.93729
0,4.5,339,-140834.75982,142421.78828
0,1.2,372,-135351.21399,151571.68152
0,4.6,372,-130042.98633,151476.58393
0,0.6,367,-135435.5457,146947.05531
0,4.9,349,-130124.00079,146851.89296
0,1,343,-135519.86489,142323.01693
